,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103
pc_086,15.833333333333336,11.316666666666665,13.533333333333333,1.9166666666666667,15.233333333333333,13.05,25.3,4.0,8.5,18.0,10.5,19.766666666666666,10.2,15.566666666666665,15.516666666666667,8.716666666666667,16.166666666666668,12.016666666666667,12.35,14.183333333333335,11.0,11.1,10.866666666666667,20.33333333333333,15.15,14.116666666666667,14.95,14.783333333333333,5.866666666666666,14.233333333333333,15.883333333333333,4.5,13.95,12.916666666666664,15.283333333333333,13.266666666666667,6.9833333333333325,12.183333333333335,20.866666666666667,26.05,25.83333333333333,24.316666666666666,14.216666666666667,12.266666666666667,13.883333333333333,14.983333333333333,4.833333333333333,17.6,9.166666666666666,23.53333333333333,15.45,10.416666666666666,21.8,18.183333333333334,17.283333333333335,9.966666666666667,13.6,16.483333333333334,16.066666666666666,9.95,17.9,22.716666666666665,23.55,15.066666666666665,20.15,11.066666666666665,23.316666666666666,15.1,16.616666666666667,21.383333333333333,16.883333333333333,9.683333333333334,17.55,19.066666666666666,16.05,19.366666666666667,6.4833333333333325,18.166666666666668,16.083333333333332,3.15,11.833333333333336,8.966666666666667,10.8,10.2,24.18333333333333,13.283333333333333,0.0,22.33333333333333,11.566666666666665,10.433333333333334,22.41666666666667,6.666666666666668,14.616666666666667,22.18333333333333,12.016666666666667,12.95,13.2,10.75,15.833333333333336,14.1,9.416666666666666,2.0,21.63333333333333,14.833333333333336
pc_087,13.95,22.316666666666666,14.416666666666664,21.216666666666665,33.4,20.933333333333334,4.083333333333333,19.966666666666665,28.016666666666666,36.16666666666666,24.63333333333333,26.78333333333333,24.7,26.566666666666666,16.566666666666666,18.7,25.65,15.85,16.316666666666666,20.5,25.65,16.383333333333333,29.86666666666667,13.5,26.15,25.11666666666667,26.98333333333333,26.63333333333333,25.38333333333333,20.066666666666666,13.333333333333336,17.6,20.966666666666665,20.133333333333333,27.8,13.0,26.0,28.8,5.683333333333334,4.833333333333333,4.616666666666666,3.083333333333333,26.016666666666666,31.78333333333333,26.516666666666666,27.15,23.85,10.933333333333335,28.18333333333333,4.566666666666666,22.45,22.48333333333333,1.5166666666666666,15.333333333333336,11.583333333333336,29.5,24.6,23.48333333333333,27.216666666666665,17.566666666666666,15.583333333333336,15.883333333333333,1.2166666666666666,30.08333333333333,7.633333333333334,24.9,16.483333333333334,21.33333333333333,11.4,3.05,35.05,25.78333333333333,26.11666666666667,14.316666666666665,30.85,4.1,21.91666666666667,7.25,12.85,22.15,23.566666666666666,23.816666666666666,24.83333333333333,27.91666666666667,2.65,24.15,22.266666666666666,0.0,22.566666666666666,23.466666666666665,7.0,25.53333333333333,19.033333333333328,15.35,23.55,29.566666666666666,13.666666666666664,26.88333333333333,26.83333333333333,28.9,26.36666666666667,19.35,14.8,17.116666666666667
pc_088,10.6,2.966666666666667,12.55,13.45,17.333333333333332,7.783333333333332,24.58333333333333,11.766666666666667,12.966666666666667,20.1,3.533333333333333,13.633333333333333,3.6,6.833333333333332,10.283333333333333,11.35,9.9,9.233333333333333,7.25,8.916666666666666,4.55,10.083333333333334,10.366666666666667,15.466666666666667,6.416666666666668,7.416666666666668,6.033333333333332,8.083333333333334,11.75,8.966666666666667,13.1,13.783333333333333,8.683333333333334,7.966666666666668,8.583333333333334,11.566666666666665,6.45,7.7,19.716666666666665,25.33333333333333,25.11666666666667,23.63333333333333,8.716666666666667,13.583333333333336,5.066666666666666,6.033333333333332,11.283333333333333,13.45,7.166666666666668,22.36666666666667,10.183333333333334,2.833333333333333,23.28333333333333,12.933333333333335,14.266666666666667,11.6,6.9,11.216666666666667,9.366666666666667,8.783333333333333,12.666666666666664,17.866666666666667,24.266666666666666,8.983333333333333,18.983333333333334,3.8,18.45,9.833333333333334,13.833333333333336,20.8,18.983333333333334,4.683333333333334,11.283333333333333,13.833333333333336,9.75,18.783333333333328,9.65,18.0,12.566666666666665,10.533333333333333,3.45,2.716666666666667,3.733333333333333,6.816666666666666,24.93333333333333,3.2,12.8,23.05,0.0,2.3666666666666667,21.25,9.433333333333334,9.35,17.316666666666666,2.45,8.466666666666667,11.2,6.583333333333332,7.116666666666666,7.8,5.266666666666667,13.516666666666667,16.766666666666666,9.75
pc_089,11.65,4.133333333333334,13.6,12.216666666666667,17.066666666666666,7.533333333333332,25.63333333333333,10.55,12.383333333333333,19.83333333333333,2.333333333333333,14.266666666666667,2.3666666666666667,7.833333333333332,11.333333333333336,12.416666666666664,10.65,10.283333333333333,8.316666666666666,8.666666666666666,4.816666666666666,11.15,10.15,16.533333333333335,7.416666666666668,8.483333333333333,6.116666666666666,9.133333333333333,11.166666666666664,8.733333333333333,14.15,12.416666666666664,8.45,9.016666666666667,9.65,12.616666666666667,5.216666666666667,7.966666666666668,20.766666666666666,26.38333333333333,26.16666666666667,24.7,8.716666666666667,13.316666666666665,5.15,7.033333333333332,10.066666666666666,14.516666666666667,7.433333333333334,23.41666666666667,9.933333333333334,1.4166666666666667,24.35,14.0,15.333333333333336,11.316666666666665,7.966666666666668,10.966666666666667,10.416666666666666,9.85,12.566666666666665,17.133333333333333,25.316666666666666,9.25,20.05,2.566666666666667,17.733333333333334,9.583333333333334,14.9,21.85,18.716666666666665,4.366666666666666,12.333333333333336,14.883333333333333,10.016666666666667,19.83333333333333,8.416666666666666,19.05,13.616666666666667,9.3,1.8166666666666669,1.4833333333333334,3.3833333333333333,7.083333333333332,25.98333333333333,3.283333333333333,11.583333333333336,24.11666666666667,2.433333333333333,0.0,22.316666666666666,8.2,9.116666666666667,16.583333333333332,2.683333333333333,8.75,12.25,5.783333333333332,8.1,8.066666666666666,4.95,12.283333333333333,16.033333333333335,10.8
pc_090,13.583333333333336,21.95,14.766666666666667,23.48333333333333,35.65,20.566666666666666,5.9,22.68333333333333,30.73333333333333,38.43333333333333,24.266666666666666,26.41666666666667,24.33333333333333,26.2,16.2,19.05,25.28333333333333,16.2,15.95,20.133333333333333,25.28333333333333,16.733333333333334,31.1,13.133333333333333,25.78333333333333,24.75,26.61666666666667,26.266666666666666,28.1,19.7,12.966666666666667,19.866666666666667,20.6,19.633333333333333,27.43333333333333,13.366666666666667,26.53333333333333,28.43333333333333,5.316666666666666,6.633333333333334,6.416666666666668,3.35,25.65,34.4,26.15,26.78333333333333,26.566666666666666,10.566666666666666,27.9,4.416666666666667,22.08333333333333,22.11666666666667,8.283333333333333,14.966666666666667,11.95,32.1,24.23333333333333,23.13333333333333,26.7,17.916666666666668,15.216666666666667,15.533333333333333,7.716666666666668,29.716666666666665,7.2666666666666675,24.53333333333333,16.116666666666667,20.966666666666665,11.25,4.366666666666666,37.3,25.41666666666667,25.766666666666666,13.95,30.48333333333333,6.45,23.16666666666667,7.416666666666668,12.483333333333333,24.86666666666667,23.2,23.45,24.466666666666665,27.55,9.35,23.78333333333333,24.98333333333333,7.183333333333334,22.2,23.1,0.0,26.816666666666666,18.666666666666668,14.983333333333333,23.18333333333333,29.216666666666665,14.016666666666667,27.23333333333333,26.466666666666665,28.53333333333333,26.0,21.61666666666667,14.433333333333335,16.75
pc_091,14.283333333333333,8.316666666666666,15.783333333333333,7.3,9.716666666666667,10.033333333333333,28.28333333333333,6.216666666666668,4.933333333333334,12.483333333333333,7.2,16.766666666666666,6.2333333333333325,13.35,13.966666666666667,11.383333333333333,13.15,12.916666666666664,10.95,11.166666666666664,5.916666666666668,13.35,5.033333333333333,19.166666666666668,12.15,11.116666666666667,9.883333333333333,11.766666666666667,3.1,11.233333333333333,16.783333333333335,8.15,10.95,11.65,12.283333333333333,15.25,3.2666666666666666,7.1,23.4,29.016666666666666,28.8,27.33333333333333,11.216666666666667,7.166666666666668,8.816666666666666,9.916666666666666,5.533333333333332,17.15,4.1,26.05,12.433333333333335,7.416666666666668,25.466666666666665,16.633333333333333,17.966666666666665,4.866666666666666,10.6,13.466666666666667,13.05,10.733333333333333,15.066666666666665,19.633333333333333,27.2,9.983333333333333,22.68333333333333,6.65,20.233333333333334,12.083333333333336,17.533333333333335,25.05,11.366666666666667,4.6,14.55,17.15,10.966666666666667,23.03333333333333,6.816666666666666,21.68333333333333,16.25,3.866666666666666,8.833333333333334,5.966666666666668,5.716666666666668,5.116666666666666,27.83333333333333,8.166666666666666,6.65,26.0,8.55,7.416666666666668,24.95,0.0,11.616666666666667,19.08333333333333,9.4,8.033333333333333,14.9,5.666666666666668,12.833333333333336,9.016666666666667,4.333333333333333,7.366666666666666,18.533333333333328,13.45
pc_092,7.55,8.433333333333334,12.633333333333333,17.25,21.35,6.55,20.266666666666666,13.483333333333333,16.566666666666666,24.13333333333333,10.733333333333333,13.183333333333335,10.8,12.683333333333335,4.35,11.366666666666667,8.35,9.3,7.083333333333332,3.0,11.75,9.05,16.283333333333335,10.066666666666666,12.266666666666667,10.383333333333333,13.1,8.916666666666666,14.75,1.0333333333333334,10.35,13.916666666666664,7.6,5.083333333333333,10.1,11.65,11.366666666666667,14.916666666666664,15.4,21.016666666666666,20.8,19.33333333333333,7.833333333333332,18.816666666666666,12.633333333333333,13.25,12.633333333333333,9.15,14.366666666666667,18.05,8.95,8.583333333333334,21.016666666666666,6.65,13.466666666666667,16.516666666666666,10.716666666666667,10.0,11.466666666666667,8.933333333333334,5.7,12.033333333333333,21.98333333333333,16.2,14.683333333333335,11.0,12.633333333333333,8.883333333333333,11.983333333333333,18.0,23.0,11.9,9.75,7.783333333333332,16.95,16.5,12.566666666666665,15.4,10.183333333333334,15.616666666666667,9.683333333333334,9.933333333333334,10.95,14.033333333333333,22.65,10.266666666666667,16.6,20.783333333333328,8.666666666666666,9.583333333333334,16.95,11.633333333333333,0.0,11.483333333333333,9.65,15.683333333333335,11.283333333333333,12.066666666666665,12.95,15.0,12.483333333333333,15.666666666666664,10.933333333333335,4.916666666666667
pc_093,8.016666666666667,16.4,12.283333333333333,22.216666666666665,30.11666666666667,12.566666666666665,15.633333333333333,18.9,26.7,32.88333333333333,18.716666666666665,18.416666666666668,18.783333333333328,20.65,10.633333333333333,14.866666666666667,17.283333333333335,12.033333333333333,10.4,12.133333333333333,19.733333333333334,12.55,25.55,8.866666666666667,20.233333333333334,20.9,21.066666666666666,18.266666666666666,24.266666666666666,12.5,7.5166666666666675,18.6,12.6,14.066666666666665,19.433333333333334,10.883333333333333,20.133333333333333,22.88333333333333,10.75,16.366666666666667,16.15,14.683333333333335,18.516666666666666,27.58333333333333,20.6,21.233333333333334,22.53333333333333,5.1,22.35,13.4,14.083333333333336,16.566666666666666,16.366666666666667,9.383333333333333,10.633333333333333,25.28333333333333,18.683333333333334,15.116666666666667,22.05,13.733333333333333,11.383333333333333,3.533333333333333,17.333333333333332,24.16666666666667,10.033333333333333,18.983333333333334,4.133333333333334,12.966666666666667,7.75,13.35,31.766666666666666,19.866666666666667,17.75,9.666666666666666,24.93333333333333,11.85,18.45,10.75,7.033333333333332,21.033333333333328,17.65,17.9,18.916666666666668,22.0,18.0,18.233333333333334,22.016666666666666,16.133333333333333,16.65,17.55,12.3,20.4,12.05,0.0,17.633333333333333,23.65,11.05,21.766666666666666,20.916666666666668,22.98333333333333,20.45,20.35,2.45,11.2
pc_094,11.716666666666667,3.3,13.666666666666664,13.766666666666667,17.616666666666667,8.9,25.7,12.083333333333336,13.266666666666667,20.4,3.816666666666667,14.75,3.9166666666666665,6.366666666666666,11.4,12.466666666666667,10.433333333333334,10.35,8.366666666666667,10.033333333333333,4.833333333333333,11.216666666666667,10.65,16.6,5.95,8.15,4.65,8.633333333333333,12.033333333333333,10.083333333333334,14.216666666666667,13.966666666666667,9.816666666666666,9.083333333333334,8.833333333333334,12.683333333333335,6.766666666666668,8.0,20.83333333333333,26.45,26.23333333333333,24.766666666666666,9.266666666666667,13.883333333333333,3.683333333333333,5.566666666666666,11.6,14.583333333333336,7.45,23.48333333333333,11.3,3.15,24.41666666666667,14.05,15.383333333333333,11.883333333333333,6.45,12.333333333333336,10.483333333333333,9.9,13.783333333333333,18.983333333333334,25.38333333333333,8.183333333333334,20.1,4.116666666666666,19.566666666666666,10.95,14.966666666666667,21.91666666666667,19.266666666666666,4.983333333333333,11.816666666666665,14.95,8.95,19.9,9.966666666666667,19.116666666666667,13.683333333333335,10.85,4.066666666666666,3.033333333333333,4.033333333333333,7.1,26.05,1.8166666666666669,13.116666666666667,24.16666666666667,2.4833333333333334,2.683333333333333,22.36666666666667,9.75,10.483333333333333,18.133333333333333,0.0,8.766666666666667,12.316666666666665,6.866666666666666,6.633333333333334,7.0,5.566666666666666,13.833333333333336,17.883333333333333,10.866666666666667
pc_095,17.433333333333334,9.916666666666666,19.383333333333333,13.616666666666667,10.866666666666667,14.616666666666667,31.41666666666667,12.583333333333336,9.75,13.633333333333333,7.833333333333332,18.783333333333328,8.616666666666667,9.233333333333333,17.116666666666667,18.08333333333333,16.733333333333334,16.066666666666666,14.083333333333336,15.75,3.866666666666666,16.933333333333334,4.366666666666666,22.316666666666666,9.433333333333334,14.066666666666665,7.7666666666666675,14.916666666666664,9.1,15.8,19.933333333333334,14.533333333333333,15.533333333333333,14.8,13.433333333333335,18.4,7.933333333333334,3.4166666666666665,26.55,32.166666666666664,31.95,30.48333333333333,15.55,7.116666666666666,7.05,6.916666666666668,11.45,20.3,4.833333333333333,29.2,17.016666666666666,8.866666666666667,30.13333333333333,19.766666666666666,21.1,5.116666666666666,11.05,18.05,14.516666666666667,15.616666666666667,19.5,23.966666666666665,31.1,3.6,25.816666666666666,6.866666666666666,24.566666666666666,16.666666666666668,20.683333333333334,27.63333333333333,12.516666666666667,6.15,18.116666666666667,20.666666666666668,5.95,25.61666666666667,13.516666666666667,24.83333333333333,19.4,10.7,9.783333333333333,8.333333333333334,6.216666666666668,2.966666666666667,31.766666666666666,7.233333333333332,12.966666666666667,29.88333333333333,8.2,8.4,28.08333333333333,8.466666666666667,16.2,23.43333333333333,8.316666666666666,0.0,18.033333333333328,8.483333333333333,10.116666666666667,4.883333333333334,5.466666666666668,13.683333333333335,22.88333333333333,16.583333333333332
pc_096,7.533333333333332,9.95,2.4166666666666665,11.883333333333333,23.66666666666667,13.116666666666667,14.766666666666667,10.216666666666667,18.216666666666665,26.43333333333333,12.266666666666667,18.966666666666665,13.783333333333333,14.2,8.683333333333334,6.183333333333334,15.233333333333333,3.333333333333333,6.75,14.7,13.283333333333333,3.866666666666666,18.6,8.85,13.783333333333333,12.766666666666667,14.616666666666667,13.416666666666664,15.583333333333336,12.716666666666667,4.4,8.266666666666667,14.033333333333333,7.633333333333334,13.933333333333335,1.6666666666666667,13.666666666666664,16.433333333333334,10.75,15.516666666666667,15.3,13.783333333333333,14.05,21.116666666666667,14.15,14.783333333333333,14.033333333333333,6.116666666666666,16.516666666666666,13.416666666666664,17.8,10.116666666666667,13.35,10.683333333333334,4.333333333333333,18.816666666666666,12.233333333333333,18.83333333333333,14.7,5.05,10.933333333333335,11.233333333333333,14.316666666666665,17.716666666666665,10.033333333333333,14.616666666666667,11.833333333333336,16.683333333333334,3.8333333333333335,10.85,25.28333333333333,14.2,16.616666666666667,9.666666666666666,18.483333333333334,8.833333333333334,9.766666666666667,8.05,4.616666666666666,12.35,11.2,14.066666666666665,14.35,17.55,14.983333333333333,11.783333333333333,13.316666666666665,13.116666666666667,10.2,11.1,12.3,13.95,11.7,10.7,11.183333333333335,17.216666666666665,0.0,14.366666666666667,14.466666666666667,16.533333333333335,15.233333333333333,10.016666666666667,10.15,9.05
pc_097,14.016666666666667,6.5,15.966666666666667,11.55,15.783333333333333,8.983333333333333,28.0,10.0,11.116666666666667,18.566666666666666,2.033333333333333,15.7,3.216666666666667,9.65,13.7,12.45,12.1,12.65,10.666666666666666,10.116666666666667,3.8833333333333333,13.5,8.866666666666667,18.883333333333333,8.8,10.833333333333336,5.75,11.5,9.883333333333333,10.166666666666666,16.516666666666666,11.883333333333333,9.9,11.383333333333333,12.0,14.983333333333333,4.55,6.7333333333333325,23.13333333333333,28.75,28.53333333333333,27.05,10.15,12.05,4.783333333333333,7.316666666666666,9.383333333333333,16.866666666666667,5.316666666666666,25.78333333333333,11.383333333333333,3.75,26.7,16.35,17.683333333333334,10.05,10.316666666666666,12.416666666666664,12.783333333333333,11.783333333333333,14.016666666666667,18.58333333333333,27.68333333333333,8.6,22.4,1.4833333333333334,19.166666666666668,11.033333333333333,17.25,24.216666666666665,17.45,2.183333333333333,13.5,16.083333333333332,9.366666666666667,22.2,7.883333333333334,21.416666666666668,15.983333333333333,8.616666666666667,5.166666666666667,2.933333333333333,1.2166666666666666,5.85,28.35,3.683333333333333,10.9,26.466666666666665,4.783333333333333,3.7666666666666666,24.66666666666667,7.5166666666666675,10.566666666666666,18.033333333333328,4.9,7.5,14.616666666666667,0.0,9.483333333333333,7.416666666666668,2.7666666666666666,11.6,17.483333333333334,13.166666666666664
pc_098,14.383333333333333,6.7,16.35,19.08333333333333,18.533333333333328,11.566666666666665,28.38333333333333,17.55,16.466666666666665,21.3,9.25,11.416666666666664,8.933333333333334,1.9,14.066666666666665,15.15,8.816666666666666,13.016666666666667,11.05,12.7,7.183333333333334,13.883333333333333,12.333333333333336,19.266666666666666,1.45,6.933333333333334,6.516666666666668,7.3,15.233333333333333,12.766666666666667,16.9,17.566666666666666,12.483333333333333,11.75,6.083333333333332,15.366666666666667,12.083333333333336,9.666666666666666,23.5,29.11666666666667,28.9,27.43333333333333,8.033333333333333,14.783333333333333,6.933333333333334,3.616666666666666,16.916666666666668,17.25,10.65,26.16666666666667,13.966666666666667,8.166666666666666,27.08333333333333,16.733333333333334,18.066666666666666,12.783333333333333,3.683333333333333,11.916666666666664,7.15,12.583333333333336,16.45,21.65,28.05,6.716666666666668,22.78333333333333,8.9,22.25,13.616666666666667,17.633333333333333,24.58333333333333,20.183333333333334,9.266666666666667,10.6,17.616666666666667,7.066666666666666,22.566666666666666,15.433333333333335,21.78333333333333,16.35,16.166666666666668,9.033333333333333,8.05,8.316666666666666,8.783333333333333,28.716666666666665,6.35,18.45,26.85,6.716666666666668,7.716666666666668,25.05,14.283333333333333,13.15,21.116666666666667,6.266666666666668,10.216666666666667,15.0,11.166666666666664,0.0,6.2,9.85,19.15,20.566666666666666,13.55
pc_099,16.933333333333334,8.166666666666666,18.883333333333333,14.783333333333333,13.816666666666665,14.116666666666667,30.91666666666667,13.75,11.816666666666665,16.583333333333332,7.333333333333332,15.366666666666667,8.816666666666666,5.816666666666666,16.616666666666667,17.683333333333334,12.933333333333335,15.566666666666665,13.583333333333336,15.25,4.05,16.416666666666668,7.683333333333334,21.8,6.016666666666668,10.65,4.366666666666666,11.133333333333333,10.6,15.3,19.433333333333334,15.7,15.016666666666667,14.3,10.033333333333333,17.9,9.1,5.033333333333333,26.05,31.66666666666667,31.45,29.966666666666665,11.766666666666667,10.066666666666666,4.05,3.5,12.633333333333333,19.783333333333328,6.016666666666668,28.7,16.516666666666666,8.366666666666667,29.61666666666667,19.266666666666666,20.6,8.066666666666666,7.633333333333334,15.866666666666667,11.1,15.116666666666667,19.0,24.2,30.6,2.0,25.316666666666666,7.066666666666666,24.78333333333333,16.166666666666668,20.166666666666668,27.13333333333333,15.466666666666667,6.366666666666666,14.316666666666665,20.166666666666668,2.75,25.11666666666667,13.583333333333336,24.33333333333333,18.9,11.866666666666667,9.283333333333333,8.25,6.466666666666668,4.133333333333334,31.266666666666666,5.066666666666666,14.15,29.38333333333333,7.7,7.9,27.58333333333333,9.65,15.683333333333335,23.65,6.816666666666666,5.8,17.533333333333335,8.45,6.7,0.0,5.9833333333333325,14.85,22.61666666666667,16.083333333333332
pc_100,14.4,6.883333333333334,16.35,9.95,13.166666666666664,10.116666666666667,28.38333333333333,8.933333333333334,8.5,15.95,2.816666666666667,16.833333333333332,4.016666666666667,8.816666666666666,14.083333333333336,12.716666666666667,13.233333333333333,13.033333333333333,11.066666666666665,11.25,1.95,13.9,6.25,19.283333333333328,8.516666666666667,11.233333333333333,5.816666666666666,11.883333333333333,7.2666666666666675,11.316666666666665,16.9,10.866666666666667,11.033333333333333,11.766666666666667,12.4,15.366666666666667,4.266666666666667,4.8,23.516666666666666,29.13333333333333,28.91666666666667,27.45,11.3,9.433333333333334,4.616666666666666,5.85,7.8,17.266666666666666,3.316666666666667,26.16666666666667,12.516666666666667,4.533333333333333,27.1,16.75,18.08333333333333,7.433333333333334,10.7,13.55,13.166666666666664,12.066666666666665,15.15,19.716666666666665,28.066666666666666,7.1,22.8,2.2666666666666666,20.316666666666666,12.166666666666664,17.65,24.6,14.816666666666665,1.55,14.633333333333333,17.633333333333333,7.866666666666666,22.58333333333333,8.166666666666666,21.8,16.366666666666667,7.033333333333332,5.95,3.716666666666667,1.6,3.9,28.73333333333333,4.066666666666666,9.316666666666666,26.86666666666667,5.183333333333334,4.55,25.066666666666666,4.816666666666666,11.7,19.166666666666668,5.3,5.566666666666666,15.0,3.1333333333333333,9.2,5.916666666666668,0.0,10.016666666666667,18.616666666666667,13.55
pc_101,13.116666666666667,13.0,10.433333333333334,2.6333333333333333,15.933333333333335,14.716666666666667,22.58333333333333,4.033333333333333,10.783333333333333,18.716666666666665,12.183333333333335,21.45,11.866666666666667,17.25,12.8,6.0,17.85,9.3,11.366666666666667,15.85,12.666666666666664,8.383333333333333,12.533333333333333,17.616666666666667,16.833333333333332,15.8,16.633333333333333,16.466666666666665,8.15,15.916666666666664,13.166666666666664,1.7833333333333334,15.633333333333333,11.85,16.966666666666665,10.166666666666666,8.666666666666666,13.85,18.15,23.33333333333333,23.11666666666667,21.6,15.9,14.55,15.566666666666665,16.666666666666668,6.516666666666668,14.883333333333333,10.85,20.816666666666666,17.116666666666667,12.1,19.08333333333333,15.466666666666667,14.333333333333336,12.25,15.283333333333333,18.15,17.733333333333334,8.883333333333333,15.183333333333335,20.0,20.83333333333333,16.75,17.433333333333334,12.75,20.6,16.766666666666666,13.9,18.666666666666668,17.6,11.366666666666667,19.233333333333334,16.35,17.716666666666665,16.65,7.1,15.45,13.366666666666667,4.816666666666666,13.516666666666667,10.65,12.483333333333333,11.866666666666667,21.466666666666665,14.95,2.833333333333333,19.616666666666667,13.233333333333333,12.116666666666667,19.7,8.3,16.283333333333335,19.466666666666665,13.7,14.616666666666667,10.083333333333334,12.416666666666664,17.516666666666666,15.766666666666667,11.083333333333336,0.0,18.916666666666668,12.983333333333333
pc_102,7.716666666666668,16.083333333333332,11.983333333333333,21.9,29.8,12.25,15.316666666666665,18.58333333333333,26.4,32.583333333333336,18.4,18.1,18.466666666666665,20.33333333333333,10.333333333333334,14.566666666666665,16.966666666666665,11.716666666666667,10.083333333333334,11.816666666666665,19.416666666666668,12.25,25.23333333333333,8.55,19.916666666666668,20.58333333333333,20.75,17.95,23.966666666666665,12.183333333333335,7.2,18.283333333333328,12.283333333333333,13.766666666666667,19.133333333333333,10.566666666666666,19.816666666666666,22.566666666666666,10.433333333333334,16.066666666666666,15.833333333333336,14.366666666666667,18.2,27.266666666666666,20.283333333333328,20.916666666666668,22.216666666666665,4.783333333333333,22.03333333333333,13.1,13.766666666666667,16.25,16.05,9.083333333333334,10.316666666666666,24.966666666666665,18.366666666666667,14.816666666666665,21.75,13.433333333333335,11.066666666666665,1.4666666666666666,17.033333333333335,23.85,9.716666666666667,18.666666666666668,2.066666666666667,12.65,7.45,13.033333333333333,31.45,19.55,17.45,9.35,24.61666666666667,11.55,18.15,10.433333333333334,6.7333333333333325,20.716666666666665,17.333333333333332,17.583333333333332,18.6,21.68333333333333,17.683333333333334,17.916666666666668,21.7,15.816666666666665,16.333333333333332,17.233333333333334,11.983333333333333,20.08333333333333,11.733333333333333,2.683333333333333,17.316666666666666,23.33333333333333,10.75,21.45,20.6,22.66666666666667,20.133333333333333,20.033333333333328,0.0,10.883333333333333
pc_103,4.483333333333333,8.933333333333334,9.333333333333334,15.6,23.266666666666666,12.75,18.466666666666665,11.833333333333336,19.83333333333333,26.03333333333333,11.25,18.6,11.316666666666665,13.183333333333335,0.7333333333333333,8.066666666666666,15.383333333333333,6.016666666666668,2.95,10.016666666666667,12.266666666666667,5.75,18.08333333333333,9.35,12.766666666666667,11.75,13.6,12.4,17.216666666666665,8.05,7.283333333333332,12.0,12.8,6.616666666666666,12.916666666666664,8.35,14.85,15.416666666666664,13.6,19.216666666666665,19.0,17.516666666666666,14.85,21.316666666666666,13.133333333333333,13.766666666666667,15.666666666666664,7.333333333333332,14.883333333333333,16.25,14.283333333333333,9.1,19.2,5.7333333333333325,10.383333333333333,19.316666666666666,11.216666666666667,15.316666666666665,13.683333333333335,5.35,5.933333333333334,11.75,20.183333333333334,16.7,12.866666666666667,11.516666666666667,12.333333333333336,13.166666666666664,8.916666666666666,16.183333333333334,24.91666666666667,12.416666666666664,16.766666666666666,7.083333333333332,17.466666666666665,14.7,10.916666666666664,13.583333333333336,7.116666666666666,13.966666666666667,10.183333333333334,10.433333333333334,11.466666666666667,14.533333333333333,20.83333333333333,10.766666666666667,14.95,18.966666666666665,9.183333333333334,10.083333333333334,15.133333333333333,15.133333333333333,7.016666666666668,11.2,10.166666666666666,16.2,7.983333333333332,15.55,13.466666666666667,15.516666666666667,13.0,13.733333333333333,10.65,0.0
