,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117,pc_118,pc_119,pc_120,pc_121,pc_122,pc_123,pc_124,pc_125,pc_126,pc_127,pc_128,pc_129,pc_130,pc_131,pc_132,pc_133,pc_134,pc_135,pc_136,pc_137
pc_082,10.045,1.515,5.276,0.747,2.009,4.641,3.616,1.445,9.436,4.2219999999999995,7.737,5.8020000000000005,3.0869999999999997,3.235,3.9019999999999997,5.5070000000000014,1.5619999999999998,6.222,9.229,3.36,8.855,0.648,0.40700000000000003,4.178999999999999,7.6629999999999985,5.287000000000001,3.27,3.4560000000000004,5.4570000000000025,2.9960000000000004,2.299,4.721,1.933,8.389,5.752999999999999,1.913,7.57,1.067,6.234,8.815,6.3839999999999995,5.309,3.4160000000000004,0.826,1.587,3.013,3.205,10.697000000000001,9.573,4.492,3.966,1.757,0.46299999999999997,1.598,3.497,2.093,8.12,3.39,6.598,6.766,5.8610000000000015,7.6320000000000014,3.355,4.935,5.496,1.82,0.47700000000000004,5.04,8.765,5.3020000000000005,3.5269999999999997,1.1159999999999999,5.024,4.283,5.162000000000001,12.174000000000001,0.821,5.585,1.55,3.845,2.6830000000000003,5.197,0.0,2.833,7.892,3.302,7.3610000000000015,2.0869999999999997,4.8469999999999995,3.775,0.45,4.327,2.3,3.4939999999999998,8.815,3.614,4.466,3.5669999999999997,10.168,6.718999999999999,11.515,1.294,7.402,8.731,4.117,10.664000000000001,9.296,4.341,7.695,5.4079999999999995,9.238999999999999,0.6709999999999999,3.7239999999999998,3.688,5.992000000000001,4.027,2.2119999999999997,5.5489999999999995,5.771,3.4789999999999996,2.042,5.995,8.724,3.923,3.655,1.838,10.470999999999998,4.2360000000000015,2.647,6.055,7.6370000000000005,1.6780000000000002,1.7009999999999998,0.396,6.045,3.88,1.15,4.803999999999999
pc_083,7.3889999999999985,2.8710000000000004,6.166,3.6719999999999997,4.888999999999999,7.602,0.948,2.282,6.767,1.879,5.069,5.869,2.605,4.292,5.343999999999999,5.921,2.459,5.9910000000000005,6.5729999999999995,1.8940000000000001,6.186,3.466,3.089,3.451,5.4270000000000005,6.5729999999999995,3.096,2.766,6.945,1.893,1.433,2.053,2.298,4.4719999999999995,5.733,1.5119999999999998,4.901,3.236,3.891,6.147,4.6819999999999995,8.666,2.3040000000000003,3.528,2.484,2.53,2.9389999999999996,6.78,6.904,1.8230000000000002,2.092,2.597,2.9789999999999996,2.495,4.388,1.6880000000000002,5.452000000000001,0.721,4.488,4.423,3.7510000000000003,5.396,2.2430000000000003,4.961,3.9789999999999996,1.645,3.717,3.138,6.108,6.8389999999999995,2.8369999999999997,3.6310000000000002,3.122,6.941,4.812,21.345,3.264,5.6229999999999976,2.906,6.778,0.898,3.9589999999999996,3.3569999999999998,0.0,5.223,0.633,5.125,2.0980000000000003,3.716,2.577,3.4530000000000003,5.769,1.2109999999999999,2.805,16.371,6.5470000000000015,2.123,0.898,7.5120000000000005,4.61,9.377,4.651,5.186,11.728,3.389,6.747000000000001,7.841,3.62,5.026,3.112,7.102,3.114,3.034,1.02,6.4179999999999975,5.468999999999999,1.994,5.8839999999999995,6.006,2.37,2.456,3.9210000000000003,6.055,4.521,0.987,1.6640000000000001,6.555,1.567,0.883,5.435,4.968,1.754,4.216,2.9610000000000003,6.6370000000000005,2.487,3.6660000000000004,4.883
pc_084,7.527,7.3260000000000005,9.407,8.172,9.39,23.393,5.093,6.782,2.022,4.77,0.451,16.247,6.638999999999999,8.305,9.478,6.4239999999999995,6.96,7.028,6.135,5.782,2.468,7.966,7.59,7.313,8.349,7.0760000000000005,6.7479999999999976,6.2120000000000015,8.106,5.852,6.035,3.485,6.797999999999999,5.004,7.978,6.0120000000000005,1.38,7.691,3.761,1.895,5.185,27.105999999999998,5.7810000000000015,8.029,6.985,6.565,6.683,3.127,2.1590000000000003,3.432,6.2360000000000015,7.098,7.479,6.995,8.049,6.188,1.579,4.87,3.435,3.9539999999999997,3.12,8.318,5.5520000000000005,7.018,6.265,6.146,8.218,6.8320000000000025,7.391,7.3420000000000005,5.902,8.132,6.817,11.074000000000002,6.869,27.791,7.7639999999999985,6.126,7.3610000000000015,10.912,5.335,6.246,7.857,5.575,0.0,5.675,8.047,6.598,6.572,5.365,7.954,9.825,5.813,5.718999999999999,22.816999999999997,10.681,4.311,5.932,7.6960000000000015,3.67,11.757,9.151,5.4910000000000005,21.211,7.2520000000000024,2.8489999999999998,16.3,6.893,1.315,5.7620000000000005,10.229,7.614,5.794,6.061,7.184,9.603,6.528,6.3870000000000005,17.311,5.395,6.914,5.069,2.3369999999999997,8.665,6.02,6.164,2.656,3.9589999999999996,7.3439999999999985,5.938,0.6659999999999999,6.254,8.717,7.461,7.544,5.274,8.166,7.1160000000000005
pc_085,6.676,2.8360000000000003,6.277,3.682,5.439,7.6110000000000015,1.1909999999999998,2.292,7.005,2.123,5.307,5.2139999999999995,3.031,4.256,5.309,6.165,2.469,6.235,5.86,2.174,6.425,3.4760000000000004,3.0989999999999998,3.5610000000000004,4.772,6.817,3.2060000000000004,2.8760000000000003,7.189,2.244,1.544,2.291,3.0580000000000003,4.572,5.843999999999999,1.5219999999999998,5.002,3.201,4.1339999999999995,6.385,4.926,8.676,2.414,3.5380000000000003,2.494,2.9560000000000004,3.049,6.88,7.142,2.061,1.4369999999999998,2.6069999999999998,2.989,2.505,4.498,1.6980000000000002,5.69,0.856,4.727,4.667,3.989,4.7410000000000005,2.353,5.072,4.0889999999999995,1.655,3.727,3.248,4.963,7.0829999999999975,2.948,3.641,3.233,6.905,4.922,20.69,3.2739999999999996,5.867000000000001,2.8710000000000004,6.742000000000001,0.845,4.07,3.367,1.085,5.461,0.0,4.47,2.108,3.827,2.821,3.463,5.734,1.3219999999999998,2.915,15.716,6.511,2.367,0.262,6.7989999999999995,4.848,8.722000000000001,4.6610000000000005,5.43,11.073,3.4989999999999997,6.848,7.185,3.73,5.126,3.3280000000000003,6.447,3.1239999999999997,3.25,0.618,6.6610000000000005,5.434,2.0380000000000003,6.127999999999999,5.35,2.48,2.42,4.164,6.2929999999999975,3.866,0.35,1.6740000000000002,6.655,1.805,2.2359999999999998,5.678999999999999,5.207000000000002,1.764,4.226,2.971,6.88,2.73,3.676,4.994
pc_086,5.062,7.331,26.575,6.912999999999999,13.797,14.752,5.665,6.7410000000000005,13.948,6.596,12.25,4.78,7.064,8.751,22.555,9.852,6.268,10.709000000000001,5.074,6.354,8.333,7.925,7.115,7.91,0.46799999999999997,10.008,7.555,7.225,27.565,6.353,5.296,6.409,5.926,3.8089999999999997,10.193,5.676,7.975,7.6960000000000015,8.607999999999999,13.874,9.399,18.465,6.763,6.769,6.273,6.99,7.398,7.683,11.892000000000001,6.6370000000000005,3.4760000000000004,7.057,7.438,6.2620000000000005,8.847000000000003,5.699,13.177999999999999,5.33,9.742,10.630999999999998,8.407,0.436,6.702999999999999,9.421,8.437999999999999,6.105,7.829,7.597,3.911,9.896,7.2970000000000015,8.091000000000001,7.5820000000000025,21.069000000000006,9.272,19.15,7.724,9.519,7.3660000000000005,21.607,5.358,8.419,7.351,5.335,12.404000000000002,4.47,0.0,6.557,8.176,7.126,6.97,25.648000000000003,5.074,7.2639999999999985,14.175999999999998,21.375999999999998,6.841,4.636,5.185,9.863999999999999,4.418,14.675999999999998,9.904,12.571,7.848,7.87,7.66,8.079,8.1,7.572,2.1430000000000002,7.572999999999999,7.494,5.092,10.412,22.144000000000002,6.452999999999999,9.475,8.671,6.829,6.916,8.638,10.753,4.277,4.724,6.124,8.329,6.349,5.343,10.152999999999999,12.149000000000001,6.2139999999999995,8.676,7.267,10.465,7.23,8.125,9.343
pc_087,8.774,1.8259999999999998,5.287000000000001,2.821,4.039,6.751,2.056,0.662,8.121,2.759,6.422999999999999,6.358,2.113,3.2739999999999996,4.2989999999999995,5.107,1.609,5.455,7.9579999999999975,1.8969999999999998,7.54,2.615,2.239,2.708,6.812,4.624,2.8110000000000004,2.481,5.468999999999999,1.896,0.9840000000000001,3.407,1.465,5.8260000000000005,4.854,0.6759999999999999,6.255,2.191,4.771,7.501,4.603,7.816,2.307,2.678,1.6340000000000001,2.039,2.654,8.134,8.258,3.177,3.0460000000000003,0.977,2.128,1.6440000000000001,3.509,0.855,6.091,2.075,5.135,5.303,4.398,6.7810000000000015,2.246,4.207,3.694,0.795,2.867,2.853,7.4929999999999986,5.314,2.553,2.781,2.838,5.895,4.5280000000000005,13.068,2.414,4.775,1.861,5.732,1.412,3.675,2.506,1.518,6.577000000000001,1.9869999999999999,6.51,0.0,3.432,2.67,2.603,4.724,1.041,2.52,10.925,5.501,3.003,2.252,8.897,5.256,10.763,3.8,4.927,10.841,2.6460000000000004,8.101,6.9,2.87,6.38,2.8280000000000003,8.487,2.263,2.7489999999999997,2.373,5.6679999999999975,4.4239999999999995,0.602,4.731,6.3260000000000005,2.373,1.262,3.52,7.409,4.478,2.34,0.8140000000000001,7.907999999999999,2.9210000000000003,1.376,5.001,6.322,0.83,3.366,2.11,5.721,2.773,2.815,4.141
pc_088,10.904000000000002,2.1830000000000003,2.949,5.405,6.739,8.974,2.7680000000000002,2.946,7.455,2.026,6.436,8.952,2.23,2.201,3.3739999999999997,1.676,4.311,2.023,9.656,2.1830000000000003,8.243,3.074,3.612,1.321,8.51,1.8330000000000002,0.9640000000000001,1.165,2.5980000000000003,1.859,3.3560000000000003,5.334,4.149,7.58,2.516,3.363,7.155,2.7310000000000003,3.69,6.651,1.99,8.361,1.8019999999999998,5.483,4.336,2.155,0.9,8.901,8.271,4.672,5.175,2.91,3.4139999999999997,4.346,1.841,3.5389999999999997,5.329,3.04,4.373,4.223,3.931,8.479,1.5630000000000002,1.245,0.649,3.497,3.6210000000000004,1.0490000000000002,9.191,2.099,1.315,3.1639999999999997,1.034,4.97,1.0959999999999999,16.11,2.7960000000000003,1.344,2.401,4.8069999999999995,3.11,0.35,3.577,3.803,6.59,3.9019999999999997,8.208,3.588,0.0,1.49,5.1080000000000005,3.721,3.448,1.131,14.758,4.5760000000000005,2.385,4.168,11.027000000000001,4.494,12.460999999999999,5.6270000000000024,2.932,13.460999999999999,1.2590000000000001,8.623,10.779000000000002,0.685,7.09,0.938,10.185,2.946,1.0190000000000001,4.289,2.237,3.4989999999999997,3.713,1.2990000000000002,9.027999999999999,1.64,2.505,1.525,8.112,7.18,4.256,3.515,8.43,3.6460000000000004,3.074,1.814,6.316,3.605,3.7489999999999997,3.4360000000000004,2.29,2.041,3.52,1.655
pc_089,10.300999999999998,2.656,4.251,4.4319999999999995,5.649,8.357999999999999,1.692,2.273,6.586,0.6940000000000001,5.297999999999999,7.8610000000000015,1.556,2.995,4.169,3.325,3.219,3.395,8.693,1.092,6.415,3.5469999999999997,3.85,2.004,7.419,3.125,1.4380000000000002,1.217,3.8939999999999997,0.768,2.265,2.927,3.0580000000000003,6.647,3.818,2.272,5.055,3.2039999999999997,2.821,5.7810000000000015,2.441,9.155,0.711,4.288,3.245,1.482,1.3730000000000002,7.074,7.132999999999999,2.2640000000000002,4.084,2.237,3.739,3.255,2.74,2.448,4.46,1.965,3.503,3.353,2.7239999999999998,7.388,0.48200000000000004,2.537,1.274,2.405,4.095,0.9540000000000001,8.588,3.391,0.622,3.638,0.9390000000000001,5.765,2.388,16.905,2.9419999999999997,2.636,2.8739999999999997,5.602,2.019,1.255,4.05,2.8810000000000002,5.452000000000001,2.98,7.117000000000001,2.915,1.68,0.0,4.2139999999999995,4.515,2.3569999999999998,0.512,12.536,5.371,1.054,3.245,10.424000000000001,3.625,11.369000000000002,5.011,2.765,13.575,1.942,6.796,9.687999999999999,1.5830000000000002,5.2620000000000005,0.6659999999999999,9.094,3.092,0.5870000000000001,3.366,3.529,4.294,2.603,2.592,7.937,0.4370000000000001,1.8319999999999999,1.358,6.284,6.0889999999999995,3.333,2.424,6.603,2.315,1.982,2.839,5.197,2.5140000000000002,4.223,3.721,3.582,0.555,4.426,2.947
pc_090,9.91,1.966,5.981,0.366,1.524,4.209,3.713,1.5419999999999998,9.533,4.319,7.834,5.421,2.99,3.94,4.607,6.2120000000000015,1.6159999999999999,6.9270000000000005,9.095,3.457,8.952,1.0979999999999999,0.503,2.9939999999999998,7.282,5.992000000000001,3.219,3.358,6.162000000000001,2.898,2.396,4.8180000000000005,1.902,8.485,6.459,2.01,7.6670000000000025,1.518,6.33,8.912,5.479,5.4060000000000015,3.866,0.445,1.245,2.915,3.155,10.794,9.669,4.588,3.585,1.854,0.56,1.496,4.202,2.189,8.217,3.487,6.694,6.8629999999999995,5.9570000000000025,7.251,3.806,5.64,4.311,1.916,0.9279999999999999,3.8539999999999996,8.198,6.0070000000000014,3.429,1.213,3.839,4.988,5.867000000000001,10.743,0.782,6.29,2.001,4.55,2.78,4.011,0.45,2.93,7.989,3.3989999999999996,6.98,2.184,3.661,3.677,0.0,5.032,2.397,3.397,8.6,4.319,4.563,3.6639999999999997,10.033999999999999,6.816,11.134,1.391,5.803,8.516,2.932,10.761,7.141,3.156,7.7920000000000025,3.7039999999999997,8.857999999999997,0.631,3.6260000000000003,3.785,6.697,4.732,2.309,6.254,5.39,3.932,2.138,4.397,8.82,3.542,3.752,1.935,10.568,4.332,2.7439999999999998,6.76,7.734,1.775,1.798,0.493,6.75,4.333,1.247,5.5089999999999995
pc_091,12.18,3.115,2.611,4.8919999999999995,6.225,6.877999999999999,4.8469999999999995,4.125,10.662,5.122999999999998,9.479,9.947000000000001,4.309,2.238,0.7709999999999999,3.292,5.444,4.007,11.364,4.262,10.595999999999998,3.917,4.772,2.975,10.219,3.072,3.7510000000000003,3.951,3.242,3.938,4.726,7.11,5.815,9.658999999999999,2.144,4.7589999999999995,9.236,3.574,6.956,10.328,4.683,5.757999999999999,4.109,4.97,5.77,4.234,3.6860000000000004,11.255,11.536,6.233,6.882999999999999,4.0889999999999995,4.257,5.479,2.1919999999999997,4.938,8.594,5.12,7.638,7.188,7.1960000000000015,10.187000000000001,4.349,3.009,4.4239999999999995,4.8660000000000005,4.51,3.835,10.9,3.0869999999999997,4.26,4.007,3.82,2.2319999999999998,3.237,13.507,3.967,3.7889999999999997,2.87,2.205,5.153,4.125,4.3660000000000005,5.26,9.856,5.728,9.917,4.871,3.6430000000000002,4.508,4.595,0.0,4.8180000000000005,4.228,12.155,1.974,5.482,5.994,12.302999999999999,7.9220000000000015,26.665,5.114,5.598,16.079,2.9130000000000003,10.977,16.367,3.137,9.443,4.204,11.894,4.2360000000000015,4.284,6.115,3.7769999999999997,0.8959999999999999,4.705,3.6239999999999997,9.915,4.426,4.234,4.791,10.465,8.067,6.0820000000000025,4.885,10.784,6.121,5.117,4.354,9.582,5.56,4.592,4.279,3.83,4.827,4.363,2.589
pc_092,7.4620000000000015,2.0869999999999997,5.547999999999999,2.9330000000000003,4.151,6.8629999999999995,1.5519999999999998,1.5430000000000001,7.372000000000001,2.483,5.672999999999999,5.6979999999999995,2.523,3.508,4.56,6.525,1.7209999999999999,6.596,6.646,1.673,6.791,2.727,2.351,3.2289999999999996,5.5,5.327000000000001,2.8739999999999997,2.544,5.73,1.672,0.321,2.657,1.56,5.805,5.115,0.773,6.477,2.452,4.495,6.751,5.2860000000000005,7.928,2.082,2.79,1.746,2.449,2.717,8.113999999999999,7.507999999999999,2.427,2.165,1.859,2.24,1.757,3.77,0.9490000000000001,6.056,1.3259999999999998,5.093,5.0280000000000005,4.356,5.468999999999999,2.021,4.74,3.7569999999999997,0.907,2.9789999999999996,2.9160000000000004,6.181,5.575,2.616,2.8930000000000002,2.9010000000000002,6.1560000000000015,4.59,21.174,2.526,4.838,2.122,5.994,0.996,3.738,2.6180000000000003,0.769,5.827999999999999,1.238,5.1979999999999995,1.359,3.495,2.445,2.715,4.985,0.0,2.583,16.2,5.763,2.728,1.5030000000000001,7.585,5.2139999999999995,9.45,3.912,5.791,14.595,3.167,8.081,6.652,3.398,6.602,2.891,7.175,2.375,2.812,1.624,5.731,4.685,1.2890000000000001,4.794,4.817,2.148,1.672,4.525,6.66,3.136,1.591,0.9259999999999999,7.888,2.1719999999999997,0.9590000000000001,6.04,5.5729999999999995,1.015,3.478,2.222,5.784,2.549,2.927,5.077
pc_093,9.951,2.106,3.97,4.57,5.5729999999999995,7.808,1.814,1.992,6.93,1.048,5.651,7.999,1.276,2.715,3.888,2.967,3.3569999999999998,3.037,8.703,1.23,6.769,2.997,3.987,1.723,7.557,2.767,1.157,0.889,3.614,0.9079999999999999,2.403,3.281,3.196,7.001,3.537,2.41,5.409,2.654,3.165,6.125,2.083,8.875,0.8490000000000001,4.426,3.3819999999999997,1.202,1.062,7.428,7.487,2.6180000000000003,4.2219999999999995,1.956,2.945,3.3930000000000002,2.459,2.5860000000000003,4.803,2.0869999999999997,3.847,3.697,3.405,7.526,0.622,2.1790000000000003,0.9159999999999999,2.543,3.5439999999999996,0.585,8.238,3.033,0.183,3.088,0.569,5.484,2.03,16.624000000000002,2.662,2.278,2.324,5.322,2.156,0.897,3.5,2.85,5.806,2.949,7.255,2.635,1.4,0.512,3.9419999999999997,4.235,2.495,0.0,12.379000000000001,5.091,1.4069999999999998,3.214,10.074,3.969,11.507,4.461,2.406,12.295,1.661,7.15,9.826,1.3030000000000002,5.6160000000000005,0.308,9.232000000000001,2.812,0.22899999999999998,3.335,3.1710000000000003,4.013,2.76,2.234,8.075,0.5770000000000001,1.551,1.0,6.638,6.227,3.302,2.562,6.9570000000000025,2.6689999999999996,2.12,2.481,5.551,2.6519999999999997,3.673,2.967,3.2239999999999998,0.978,3.443,2.589
pc_094,19.154,10.477,15.722999999999999,8.443999999999999,7.027,5.877999999999999,20.698,9.898,24.351999999999997,26.171,22.654,10.325,11.345999999999998,13.335999999999999,11.703,17.584,9.712,18.299,16.305999999999994,11.829,20.83,9.609,8.859,14.072000000000001,13.889000000000001,17.378,14.847999999999999,15.048,16.713,11.828,10.767000000000001,20.663,9.838,17.019000000000002,13.554,10.382,22.861,10.029,25.901,24.278000000000002,18.975,7.612999999999999,12.238,8.581,9.341000000000001,11.270999999999999,14.784,20.599,22.296,24.833000000000002,14.274000000000001,10.21,9.017000000000001,9.592,13.600999999999999,10.561,23.583000000000002,16.538,25.575,26.284000000000002,25.26,14.179,12.177,14.419,15.389000000000001,10.288,9.439,14.933,15.142999999999999,17.04,15.357999999999999,9.568,14.917,10.217,14.647,3.2569999999999997,9.146,18.081,10.512,10.755,11.152000000000001,15.09,8.815,13.485,22.809,15.677999999999999,14.356,10.54,14.74,15.606,8.645,14.796,10.769,15.325,0.0,10.524000000000001,25.713,15.844000000000001,19.323,25.697,17.733,7.907,19.508,4.658,14.011,20.787,7.435,14.234000000000002,22.796,15.300999999999998,14.565,8.995,15.380999999999998,16.3,17.687,11.292,10.665,17.96,8.984,12.304,10.494000000000002,15.888,21.158,10.34,15.932,10.307,21.246,20.603,11.115,18.647000000000002,22.554000000000002,10.147,10.152999999999999,8.849,18.031,12.705,9.603,13.999
pc_095,26.503,4.098,3.887,4.14,4.813,5.295,5.811,4.923,11.939,6.0870000000000015,10.665,9.195,5.515,3.202,1.569,4.5680000000000005,5.16,5.284,23.655,5.227,11.561,3.929,4.021,3.9389999999999996,21.238000000000003,4.349,4.715,4.915,4.519,4.902,5.524,8.074,5.5310000000000015,10.365,3.4210000000000003,5.511,10.2,4.372,7.92,10.88,5.96,4.175,5.073,4.218,5.018,5.441,4.65,12.219000000000001,12.5,7.197,7.358,4.887,3.9739999999999998,5.195,3.468,5.69,9.559,6.084,8.602,8.465,8.16,21.528000000000002,5.313,4.2860000000000005,5.256,5.4170000000000025,3.759,4.7989999999999995,22.491999999999997,4.364,5.224,4.7139999999999995,4.784,0.39399999999999996,4.513,11.924000000000001,4.103,5.065,3.668,0.06,5.9510000000000005,4.957,3.614,6.058,10.82,6.527,10.754000000000001,5.669,4.607,5.472,3.843,1.994,5.6160000000000005,5.192,10.572000000000001,0.0,6.4460000000000015,6.7920000000000025,26.671999999999997,8.724,25.081999999999997,4.362,6.875,14.495999999999999,3.877,11.940999999999999,14.783,4.101,10.408,5.167999999999998,21.914,3.952,5.247999999999998,6.912999999999999,5.053999999999999,1.159,5.502999999999999,4.901,10.094,5.39,5.032,5.755,11.429,7.316,6.88,5.436,11.748,7.085,5.915,5.631,10.546,5.276,5.2989999999999995,3.9960000000000004,5.107,5.791,4.748,3.866
pc_096,9.247,3.137,5.225,5.024,6.242000000000001,8.954,1.239,3.023,5.621,0.728,4.1560000000000015,8.533,2.307,3.97,5.143,3.887,3.812,3.957,7.782999999999999,1.9280000000000002,5.274,4.404,4.442,2.978,8.092,4.539,2.412,1.901,4.9110000000000005,1.527,2.887,1.8730000000000002,3.65,5.593999999999999,4.792,2.864,3.9139999999999997,4.06,1.8559999999999999,4.817,2.647,10.13,1.47,4.881,3.8369999999999997,2.2319999999999998,2.074,5.933,5.9910000000000005,1.21,4.756,2.987,4.331,3.847,3.714,3.04,3.495,1.511,2.539,2.3890000000000002,1.671,8.06,1.2409999999999999,4.345,3.082,2.997,4.9510000000000005,2.075,7.534,4.805,1.591,4.984,2.06,6.739,4.1960000000000015,30.596,4.6160000000000005,3.589,3.73,6.5760000000000005,2.187,3.063,4.709,2.427,4.311,2.526,7.79,3.45,3.389,1.054,4.806,5.49,2.665,1.4069999999999998,25.622,6.345,0.0,2.792,9.37,2.66,11.984000000000002,5.867000000000001,3.1519999999999997,24.017,2.9160000000000004,5.655,16.623,2.5580000000000003,4.121,1.561,9.766,4.466,1.483,2.9130000000000003,4.383,5.268,2.9539999999999997,3.85,8.67,1.084,2.582,1.886,5.143,7.185,2.88,3.016,5.4620000000000015,1.751,2.333,3.4010000000000002,4.056,3.1060000000000003,5.569,4.313,4.602,0.963,5.018,4.578
pc_097,6.8420000000000005,3.1010000000000004,6.5420000000000025,3.947,5.605,8.745,1.4569999999999999,2.557,7.271,2.388,5.572,5.38,3.2960000000000003,4.521,5.574,6.43,2.735,6.5,6.026,2.439,6.69,3.741,3.365,3.826,4.938,7.0820000000000025,3.471,3.141,7.454,2.509,2.356,2.556,3.2239999999999998,4.737,6.109,1.787,5.167000000000002,3.466,4.4,6.65,5.191,8.941,2.679,3.803,2.76,3.221,3.3139999999999996,7.046,7.407,2.326,1.6019999999999999,2.873,3.2539999999999996,2.77,4.763,1.963,5.955,1.121,4.992,4.9319999999999995,4.255,4.9060000000000015,2.6189999999999998,5.3370000000000015,4.354,1.92,3.9930000000000003,3.513,5.129,7.348,3.213,3.906,3.498,7.17,5.188,20.855999999999998,3.5389999999999997,6.1320000000000014,3.136,7.0070000000000014,1.11,4.335,3.6319999999999997,1.35,5.727,0.262,4.636,2.373,4.092,3.0860000000000003,3.7289999999999996,5.999,2.134,3.18,15.882,6.776,2.6319999999999997,0.0,6.965,5.113,8.888,4.926,5.695,11.238,3.764,7.013,7.351,3.995,5.292000000000002,3.593,6.6129999999999995,3.389,3.515,0.883,6.9270000000000005,5.699,2.303,6.393,5.516,2.745,2.6860000000000004,4.428999999999999,6.559,4.032,0.08800000000000001,1.939,6.82,2.0709999999999997,2.4019999999999997,5.944,5.472,2.029,4.4910000000000005,3.236,7.146,2.9960000000000004,3.9410000000000003,5.2589999999999995
pc_098,0.165,10.215,31.311,17.646,18.533,19.488,8.212,9.626,9.373,11.192,7.675,12.342,9.949,11.636,27.291,13.585,9.804,13.655,2.224,9.238,5.851,10.81,10.434000000000001,10.795,4.819,14.237,10.44,10.11,14.609000000000002,9.237,8.849,8.177,9.144,3.287,15.138,8.856,7.881,10.58,10.922,9.298,12.345,23.201,9.648,17.586,9.829,9.874,10.283,4.833,7.317,9.854,6.593,9.942,10.323,9.839,11.732000000000001,9.032,8.603,8.104,10.595999999999998,11.305,10.280999999999999,5.109,9.587,14.177999999999999,13.425999999999998,8.988999999999997,11.062000000000001,10.482000000000001,2.8710000000000004,14.503,10.181000000000001,10.975,10.466,25.805,14.029000000000002,23.886,10.607999999999999,13.287,10.25,26.343000000000004,8.242,13.405999999999999,10.700999999999999,7.8820000000000014,7.829,6.897,5.2860000000000005,9.442,11.06,11.787,18.015,30.384,7.622000000000001,10.149,18.912,26.112,10.732999999999999,7.063,0.0,10.717,7.801,19.412,12.597999999999999,17.307000000000002,10.732999999999999,5.02,12.395999999999999,10.964,7.816,12.922,5.495,10.458,10.378,7.519,14.535,26.88,9.338,13.548,13.407,9.714,9.8,12.23,6.178,14.763,7.151,9.008,5.479,8.117,8.227,13.099,7.574,9.097999999999999,11.56,10.305,14.3,11.696,11.01,14.276
pc_099,10.328,5.803,6.564,7.53,8.748,11.505,3.447,6.14,3.576,3.1239999999999997,3.635,10.113,4.816,6.142,7.316,4.261,6.318,4.186,8.937000000000003,4.137,5.27,6.694,6.9479999999999995,5.151,9.671,5.112,4.585,4.785,5.263,4.0360000000000005,5.393,3.016,6.1560000000000015,7.3039999999999985,5.815,5.37,4.1819999999999995,6.351,1.135,3.242,3.022,13.055,3.9789999999999996,7.3870000000000005,6.343,4.7410000000000005,4.52,5.928,4.955,2.79,6.336,5.496,6.8370000000000015,6.353,5.8870000000000005,5.546,2.356,3.72,0.41700000000000004,0.7809999999999999,0.9570000000000001,9.64,3.75,4.855,4.102,5.504,7.242000000000001,4.669,10.192,5.379,4.0889999999999995,7.49,4.654,8.912,4.706,30.592,6.416,3.964,6.021,8.749,4.6930000000000005,4.083,7.215,4.933,3.6630000000000003,5.033,9.369,5.956,4.409,3.562,7.312,7.662000000000001,5.171,3.906,25.618000000000002,8.517999999999999,2.456,5.297999999999999,10.498,0.0,14.558,8.158,2.181,24.011999999999997,5.0889999999999995,5.65,19.101,4.73,4.117,3.5989999999999998,11.345999999999998,6.972,4.035,5.419,4.342,7.441,5.162999999999999,4.224,20.112000000000002,3.593,5.091,2.906,5.138,8.765,5.386,5.522,5.4570000000000025,3.33,4.542,3.775,3.343,5.612,8.075,6.819,4.7010000000000005,3.472,7.524,4.953
